wind_speed,wind_gust,wind_u,wind_v,temp_c,dewpoint_c,sunshine_hrs,radiation,precip_dur,precip_mm,humidity
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,6.0,0.5209445330007914,2.954423259036624,6.7,6.0,0.0,16.0,0.0,0.0,95.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.3,5.9,0.0,9.0,0.0,0.0,90.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
3.0,5.0,-0.5209445330007908,2.954423259036624,7.1,5.6,0.0,5.0,0.0,0.0,89.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,12.0,3.8567256581192355,4.596266658713868,12.2,8.8,0.2,40.0,0.0,0.0,79.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
6.0,11.0,3.000000000000001,5.196152422706632,12.4,9.6,0.0,33.0,0.0,0.0,83.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
8.0,13.0,5.142300877492314,6.128355544951824,12.7,8.7,0.2,117.0,0.0,0.0,76.0
